Cust_ID,Customer,Dist_Code,PC #,State,Rep,MINI,APEX,C-MOUNT,Accessories,Tools,Bolts,Screws,Unknown
2667,Innovative Solar Nature Coast,1,8018,FL,RyanW,440,,,,,,1200,
3409,Clear Sky Exteriors,3,0,FL,RyanW,440,,,,,,,
985,Alternate Electric Solar,1,1987,TX,Genki,439,,,,,582,3400,
2792,Better Earth Electric Inc,1,4391,CA,Genki,438,,,,,,,
1347,Ameco Solar Llc,1,1024,CA,Genki,436,,,,,40,1010,
1184,Cod Sales,1,960,MI,Guy,435,,,,,1670,160,
1444,Bright Home Solutions,1,224,MA,RyanW,434,,,,,380,2300,
2208,Palmetto Clean Technology,1,1132,GA,RyanW,430,,,,,100,1255,
3005,Simplicity Power Llc,1,237,TX,Genki,430,,,,,,735,
1089,Sunnova Energy Corportation,1,224,MA,RyanW,429,,,,,469,1400,
611,Moody Mountain Solar,1,4422,ME,RyanW,427,,,,,211,1020,
15,Photon Brothers,1,6026,CO,Genki,424,,,,,8700,12330,
2992,Todel Construction-My State En,1,5621,FL,RyanW,424,,,,,,700,
97,Sunpro,1,4950,IL,Guy,420,,,,,600,600,
237,Solar Five,1,224,MA,RyanW,420,,,,,420,1300,
351,Greater Texas Solar,1,236,TX,Genki,420,,,,,470,650,
951,Roofnow,1,1987,TX,Genki,420,,,,,505,5500,
2631,Cranbury,5,0,NJ,RyanW,420,,,,,130,728,
1457,"[Cod] Kilo Hollow Energy, Inc.",1,6408,VA,RyanW,420,,,,,460,380,
2531,Beacon Solar Constructio Inc*3,4,0,MA,RyanW,420,,,,,800,2300,
2011,"Energy Select, Llc",3,0,MD,RyanW,420,,,,,500,,
2147,Solarmite Solutions,2,0,NJ,RyanW,420,,,1400,,400,,
2022,Peninsula Solar,3,0,MI,Guy,420,,,50,,,,
1745,Freedom Solar Power,1,768,TX,Genki,420,,,,,,,
3428,"Kelowna, Bc (2660)",8,2660,AB,Guy,420,,,,,,1800,
1252,Critical Mass Solar,1,224,NH,RyanW,419,,,,,419,2100,
182,Michigan Solar And Roofing Llc,1,1045,IN,Guy,418,,,,,500,1700,
744,"Sed Inc, Dba Greenspark Solar",1,6462,NY,RyanW,418,,,,,447,1202,
766,Empower Solar,1,6435,CA,Genki,416,,,,,416,672,
900,Wells Solar - Cod,1,236,TX,Genki,415,,,,,570,1150,
1893,Pv Maine,1,4422,ME,RyanW,414,,,,,100,1010,
1075,North Coast,1,960,MI,Guy,410,,,,,150,600,
1982,Gotsun-Gosolar,1,4431,MA,RyanW,410,,,,,450,1400,
2971,Onsite Energy Inc,1,1670,NJ,RyanW,410,,,,,90,1190,
2851,Tampa Bay Solar,1,8018,FL,RyanW,408,,,,,,100,
157,Tron Solar,1,4950,IL,Guy,405,,,,,500,900,
200,Solaria Energy Solutions,1,5621,FL,RyanW,405,,,,,472,3900,
221,Summit Energy Group,1,224,MA,RyanW,405,,,,,405,2015,
1861,Tge Solar,1,1154,KY,Guy,403,,,,,467,450,
1971,Plug It In Systems,1,1024,CA,Genki,400,,50,,,400,1200,
3,Cod - Core Energy Group,1,8018,FL,RyanW,400,,,,,425,4020,
583,Freedom Solar Texas,1,8618,FL,RyanW,400,,,,,400,1000,
645,Trismart Solar Llc,1,236,AZ,Genki,400,,,,,1000,1000,
688,Sunbadger Solar Llc,1,1045,MN,Guy,400,,,,,1000,500,
730,"Fresh Coast Solar, Llc",1,1045,IL,Guy,400,,,,,100,900,
893,Texas Solar Integrated,1,3273,TX,Genki,400,,,,,,,
1346,All Energy,1,224,MA,RyanW,400,,,2,,2,1300,1
1388,Georgia Solar Pros,1,1132,FL,RyanW,400,,,,,400,1200,
1397,Green Solar Enterprises Dba Gr,1,1045,IL,Guy,400,,,,,900,1500,
1562,Rooftop Power Llc,1,224,MA,RyanW,400,,,,,400,1200,
1621,Sunpower Corporation,1,4984,MA,RyanW,400,,,,,390,1100,
2014,Cavu Solar,3,0,VA,RyanW,400,,,,,,,
2209,Florida Solar Contracting,1,5621,FL,RyanW,400,,,,,94,380,
2362,Rivertown Solar Llc,1,1670,CT,RyanW,400,,,,,110,1200,
2211,Solar Gain Inc.,1,8797,CA,Genki,400,,,,,,377,
3009,"Revision Energy, Inc.",1,4422,NH,RyanW,400,,,111,,,1200,
3034,Allcities Solar And Electric,1,8801,WA,Genki,400,,,,,441,100,
3058,Lunex Power Inc,4,0,MA,RyanW,400,,,,,500,500,
3107,Green Brilliance,3,0,VA,RyanW,400,,,,,,,
3294,Roofix Technologies Llc,1,9106,MD,RyanW,400,,,,,,,
265,Dani Grant Llc Dba Sunbility,1,8018,FL,RyanW,397,,,,,364,2581,
2665,Integratesun,1,3273,NV,Genki,395,,,,,55,452,
3317,Ebenezer Jj Services,1,5621,FL,RyanW,390,,,,,,600,
15,Photon Brothers,1,1127,CO,Genki,387,,,,,5980,9033,
3545,Campbell & Company,1,8801,WA,Genki,386,,,,,,800,
2068,Solvolta,1,1024,CA,Genki,385,,40,,,110,940,
2873,J&C Energy Enterprise Llc,1,8018,FL,RyanW,382,,,,,,328,
47,Sunnova Energy Corp. - Direct ,1,8018,FL,RyanW,380,,,,,380,5960,
199,Profesional Electrical Service,1,5621,FL,RyanW,380,,,,,694,1480,
258,New Prarie Construction,1,6640,IL,Guy,380,,,,,380,,
508,Icon Energy,1,237,TX,Genki,380,,,,,380,7622,
844,Good Energy Solutions,1,3584,KS,Guy,380,,,,,,800,
2139,Celestial Solar Innovations,2,0,MD,RyanW,380,,,1600,,1100,,
2506,Great Sky Solar *3,4,0,MA,RyanW,380,,,,,500,800,
1268,Brm Inc,1,2576,CA,Genki,380,,,,,400,800,
2508,Go Solar Initiative Llc,4,0,NJ,RyanW,380,,,,,603,600,
1391,Synergy Smart Homes,1,4984,CT,RyanW,380,,,,,260,520,
2323,Cape Fear Solar Systems,2,0,NC,RyanW,380,,,,,,,
2089,Al & Jon Services,1,224,MA,RyanW,380,,,,,70,400,
1436,Nrg Clean Power Inc,1,6552,CA,Genki,380,,,,,20,600,
2808,Solar Medix Llc,3,0,NJ,RyanW,380,,,,,200,,
3044,"Sunrgy, Llc",2,0,TX,Genki,380,,,,,,,
3118,80543 The Powerstore Ltd,6,0,TX,Genki,380,,,,,,,
3329,4991413 Discover Green Renewab,6,0,NY,RyanW,380,,,,,,,
1033,Ecovole,1,3273,TX,Genki,377,,,,,,3000,
1277,Brightway Energy Llc,1,224,NH,RyanW,376,,,,,376,1300,
2557,Homeowner/ 1 Time Sale,1,237,TX,Genki,375,55,,60,,24,1060,
319,All Phase - Stroudsburg,1,3584,PA,RyanW,375,,,,,400,1300,
1571,White Label Solar Llc,1,224,MA,RyanW,375,,,,,1270,1735,
676,Sustainable Energy Group,1,6552,CA,Genki,373,,,,,353,1412,
25,Alexa Air Inc.,1,8618,FL,RyanW,372,,,,,671,1650,
2189,"N.e.r.d. Power,Llc",1,8756,AZ,Genki,372,,,,,372,1016,
1901,Greenlight Solar,1,3273,TX,Genki,370,,,,,,,
2074,Second Generation Energy Llc,1,4431,MA,RyanW,369,,,,,267,1115,
1108,Harvest Sun Solar,1,224,MA,RyanW,364,,,,,364,1490,
1762,Wired Goat Llc,1,8187,WA,Genki,364,,,,,152,1252,
1980,Cod-Solar Solution Az,1,8808,AZ,Genki,364,,,,,408,,
1452,Suntuity Sourcing,1,768,TX,Genki,362,,,,,180,800,
1314,Helios Solar Energy Llc,1,224,NH,RyanW,360,,4,,,360,960,
379,Independent Green Technologies,1,8018,FL,RyanW,360,,,,,,1500,
570,Revision Energy Inc,1,224,NH,RyanW,360,,,,,500,1600,
325,Sunrun Installation Services,1,7605,CA,Genki,360,,,,,380,1350,4
787,New England Clean Energy,1,224,RI,RyanW,360,,,,,420,780,
753,Lippolis Electric,1,1670,CT,RyanW,360,,,,,400,900,
999,Sunshine Solar Inc.,1,5971,OR,Genki,360,,,,,360,720,
1566,Mpower Energy,1,4250,NY,RyanW,360,,,,,400,900,
2000,"Mission Energy, Llc",3,0,VA,RyanW,360,,,,,,,
1710,Paic Solar - Cod,1,239,TX,Genki,360,,,,,,,
112,Devlin Contracting & Maintenan,1,4431,MA,RyanW,360,,,,,560,980,
2317,Integrated Home Energy,2,0,PA,RyanW,360,,,,,,,
1122,Encor Solar Llc,1,237,TX,Genki,360,,,,,,720,
2560,Gaf Energy Llc,1,5621,FL,RyanW,360,,,,,,725,
3169,Roofix Technologies Llc,1,6552,CA,Genki,360,,,,,,1300,
3301,Old Glory Solar Inc.,4,0,CT,RyanW,360,,,,,,,
3458,4990268 Suncycle Renewable Ene,6,0,NJ,RyanW,360,,,,,,1500,
2059,Sunwave,1,5621,FL,RyanW,355,,,,,280,7960,
2214,Infinity Solar Usa,1,237,TX,Genki,354,,,,,260,1300,
1530,Next Energy Llc,1,4407,WI,Guy,352,,,,,1232,452,
2556,Howe Custom Home Builders,1,6435,CA,Genki,352,,,,,25,400,
990,Cod Sales,1,6640,MO,Guy,350,48,10,,,492,1220,
309,Energy Technology Services,1,5621,FL,RyanW,350,,,,,290,1260,
356,Solar Planet Llc,1,5621,FL,RyanW,350,,,,,350,1250,
3090,Sun Dollar Solar,1,6435,CA,Genki,350,,,,,,1100,
3433,Integrate Sun,1,9106,DC,RyanW,350,,,,,,700,
673,Harness Power (Formerly Larsun,1,6435,CA,Genki,345,,,,,262,1812,
1804,Power Up Renewables,1,1154,OH,Guy,345,,,,,137,480,
1163,"Meraki Installers, Llc",1,4560,FL,RyanW,345,,,,,100,100,
1147,"Dba Skyfox Energy, Inc",1,1987,TX,Genki,344,,,,,204,1200,
2497,Key Solar Llc,4,0,MA,RyanW,340,,,,,600,,
144,J & D Solar Consultants Group ,1,8018,FL,RyanW,340,,,,,340,2400,
360,Gottschalk Solutions Llc,1,1670,NY,RyanW,340,,,,,340,1040,
141,Cross Atlantic Solar,1,4560,FL,RyanW,340,,,,,300,30,
1278,Cinnamon Solar,1,7492,CA,Genki,340,,,,,50,400,
1364,Srsolarnh,1,224,NH,RyanW,340,,,,,360,720,
2316,Psg Lmtd Inc. D/B/A Psg Energy,2,0,NJ,RyanW,340,,,800,,200,,
1388,Georgia Solar Pros,1,5888,FL,RyanW,340,,,,,340,1360,
2707,Revolt Electric (Dba Solar Sho,1,311,CA,Genki,340,,,,,,320,
2692,Tge Solar,1,8187,ID,Genki,340,,,,,60,1200,
3357,Lifestyle Contracting Llc,1,5944,PA,RyanW,338,,20,,,,694,
1163,"Meraki Installers, Llc",1,3395,FL,RyanW,335,,,,,700,800,
588,Brilliant Harvest,1,8018,FL,RyanW,334,,,,,174,1100,
987,Lumio Hx Inc,1,311,CA,Genki,332,,,,,,660,
2691,The Solar Scouts,1,237,TX,Genki,330,,,,,,,
3312,Greenline Electrical,1,1024,CA,Genki,330,,,,,,,
1773,Palmetto Clean Technology,1,8618,FL,RyanW,328,,,,,68,1492,
1096,United Home Solutions,1,3273,TX,Genki,324,,,,,70,,
365,Green Star Power Llc,1,239,TX,Genki,323,,,,,255,980,
458,Cost Adjustments,1,5888,FL,RyanW,322,,,,,1519,,
524,Onsite Energy Inc,1,1670,NY,RyanW,320,336,,,,190,600,
1373,Purelight Power Llc,1,821,MT,Genki,320,,160,,,420,200,
119,Solcius Llc,1,1875,CO,Genki,320,,,,,7240,16250,
146,Solar Bear,1,8618,FL,RyanW,320,,,,,500,1690,
376,Energy One,1,3584,MO,Guy,320,,,,,360,1700,
518,"Palmetto Clean Technology, Inc",1,4950,IL,Guy,320,,,,,900,900,
574,Pacific Energy Network  Llc,1,6435,CA,Genki,320,,,,,320,320,
887,Get Solarize,1,237,TX,Genki,320,,,,,120,2400,
1030,Total Connect Solutions,1,5888,FL,RyanW,320,,,,,300,,
1043,Revision Energy Inc,1,224,MA,RyanW,320,,,,,200,1000,
326,Grne Solar,1,5415,NE,Guy,320,,,,,,,
1162,Daybreak Solar Power,1,237,TX,Genki,320,,,,,290,1040,
213,Sunpower,1,4984,IL,Guy,320,,,,,,,
1543,Cod - Solarface,1,8018,FL,RyanW,320,,,,,280,400,
1597,Cod-Advanced Technologies Of N,1,1987,NM,Genki,320,,,,,320,100,
934,Lumio Hx Inc,1,237,TX,Genki,320,,,,,,,
2104,Lumio Hx Inc Shop Account,1,4391,TX,Genki,320,,,,,,,
3219,Commercial Solutions Â Norcal,1,7492,CA,Genki,320,,,,,,,
2229,K12 Energy / Newgen,1,5003,CA,Genki,320,,,,,,640,
482,Solcius,1,4407,WI,Guy,320,,,,,,1000,
2380,Tri State Solar Services,1,1670,NY,RyanW,320,,,,,,960,
3074,Axia Solar Corp,1,6552,CA,Genki,320,,,,,,400,
591,Florida Solar Services Llc,1,5621,FL,RyanW,319,,,,,100,640,
1206,Wolf River Electric,1,4664,MN,Guy,316,73,,,,230,4320,
1069,Centauri Systems Llc,1,4664,MN,Guy,310,,,,,260,580,
1229,Blue Sky Solar,1,5971,OR,Genki,310,,,,,280,820,
1538,Cod Sales,1,4187,AR,Guy,310,,,,,172,980,
548,Solarrx,1,8618,FL,RyanW,308,,,,,110,300,
1034,Fluent Solar,1,3584,MO,Guy,307,,,,,307,1500,
2875,Integrate Sun,1,5040,CA,Genki,307,,,,,,364,
2597,Florida Solar Installations Ll,1,5621,FL,RyanW,306,,,,,,320,
1092,In Motion Construction Llc,1,5621,FL,RyanW,305,,,,,345,300,
252,Capital - Tempe,1,239,AZ,Genki,304,,,,,304,,
1481,Fusion Solar Energy/Cod,1,5887,NJ,RyanW,304,,,,,115,194,
49,Urban Solar,1,4560,FL,RyanW,302,,,222,,222,14180,
590,Cod-Tucson Solar Pros,1,8756,AZ,Genki,302,,,,,254,388,
3356,Mann Solar,3,0,KY,Guy,300,200,,,,,,
19,Sunpro Dba Marc Jones Construc,1,6058,NC,RyanW,300,,,,,700,1024,
158,Tron Solar Llc,1,1045,IN,Guy,300,,,,,300,600,
241,Our World Energy,1,8756,AZ,Genki,300,,,,,,1000,
311,Atlantic Key Energy,1,8018,AR,Guy,300,,,,,300,1000,
350,Excel,1,5888,FL,RyanW,300,,,,,290,440,
378,City - San Leandro,1,8064,CA,Genki,300,,,,,1000,1000,
2460,Usesi Guest,4,0,WA,Genki,300,,,,,,,
447,"Suncor Solar Of Florida, Llc",1,5888,FL,RyanW,300,,,,,185,1389,
637,Encor Solar Llc,1,6435,FL,RyanW,300,,,,,300,1400,
2521,E2 Solar Inc,4,0,MA,RyanW,300,,,,,300,300,
1150,Magnify Solar Group,1,8618,FL,RyanW,300,,,,,300,1800,
1245,Next Level Energy *Cod Account,1,1670,NY,RyanW,300,,,,,140,420,
1545,My Energy Monster,1,224,MA,RyanW,300,,,,,160,600,
2314,Quad State Solar,2,0,NY,RyanW,300,,,300,,200,,
1751,1 Solar,1,8756,AZ,Genki,300,,,,,400,680,
1947,Palmetto Clean Technology,1,6058,NC,RyanW,300,,,,,180,1020,
1974,Smartroof Inc,1,9106,MD,RyanW,300,,,,,200,200,
2386,Demo King,1,236,PA,RyanW,300,,,,,244,984,
2589,Ny State Solar,3,0,NY,RyanW,300,,,,,600,,
2641,Sunstone Solar,1,8187,WA,Genki,300,,,,,,1266,
2859,"Simplestar, Llc",1,1045,IN,Guy,300,,,,,,100,
3206,4205127 Lunex Power Inc.,6,0,FL,RyanW,300,,,,,,,
3304,"Moncton, Nb (2145)",8,2145,NB,Guy,300,,,,,,800,
3288,Solartech,1,4984,CT,RyanW,300,,,,,,480,
2957,Valectric Llc,1,1987,TX,Genki,297,,,,,,500,
1626,One World Energy,1,1987,TX,Genki,296,,,,,104,1704,
178,Ecovole,1,3584,OK,Guy,294,,,,,294,1300,
1513,Region Solar,1,8018,FL,RyanW,293,,,,,315,674,
1754,Palmetto Clean Technology,1,1154,OH,Guy,292,,,,,130,1000,
127,Freedom Solar Energy,1,8018,FL,RyanW,290,,,,,2290,1460,
795,Titus Roofing And Solar,1,3584,MO,Guy,290,,,,,370,800,
1509,Sun Services Usa,1,5621,FL,RyanW,290,,,,,170,700,
3310,Kasselman Solar,1,120,NY,RyanW,290,,,,,,1170,
659,Solar Me,1,5887,NJ,RyanW,289,,,,,55,137,
1158,Eequals,1,6640,IL,Guy,287,,,,,200,320,
978,Jolma Electric Llc,1,4950,WI,Guy,284,,,,,300,,
1450,Solarsun Co,1,6435,CA,Genki,284,,,,,184,850,
865,Kc Solar,1,3584,KS,Guy,283,,,,,383,600,
633,Green Brilliance,1,6408,VA,RyanW,282,,,,,222,400,
1065,J Sun Pv,1,3584,KS,Guy,281,,,,,281,200,
2074,Second Generation Energy Llc,1,224,MA,RyanW,281,,,,,42,1040,
3056,Panel Masters Of Nj,3,0,NJ,RyanW,280,48,,,,,,
43,Sun Harvest Llc Dba Sun Harves,1,5621,FL,RyanW,280,,,,,160,1200,
370,Empwr Solar,1,6408,VA,RyanW,280,,,,,240,1836,
434,Energy Renovation Center,1,6435,CA,Genki,280,,,,,184,1056,
462,Nivo Solar,1,3273,TX,Genki,280,,,,,,100,
585,Hammond,1,4950,IL,Guy,280,,,,,100,200,
944,Florida Solar Power,1,8018,FL,RyanW,280,,,,,220,300,
984,Wells Solar & Electrical,1,237,TX,Genki,280,,,,,475,,
2279,Hays Electrical Service,2,0,TX,Genki,280,,,700,,700,,
1453,Suntuity Sourcing,1,768,FL,RyanW,280,,,,,,600,
1591,Empire Solar Solutions,1,1670,CT,RyanW,280,,,,,167,1100,
1853,Expert Inc.,1,1132,SC,RyanW,280,,,,,,,
2530,Best Energy Power,4,0,NY,RyanW,280,,,,,300,900,
2203,Sunny Side Solar Fl,1,5888,FL,RyanW,280,,,,,100,,
2044,Meraki Solutions,1,148,NM,Genki,280,,,,,,2500,
1163,"Meraki Installers, Llc",1,8018,FL,RyanW,280,,,,,,520,
2744,Sunnova Energy Corporation,4,0,NJ,RyanW,280,,,,,300,1200,
2775,Invaleon Technologies Corp*,4,0,MA,RyanW,280,,,,,300,100,
3087,Super Powered Solar,3,0,NJ,RyanW,280,,,,,,,
513,21st Century Power Solutions,1,9106,MD,RyanW,279,,,,,155,930,
979,Lumina Sun,1,821,MT,Genki,278,,,,,298,804,
1905,Solar Energy Specialists Corp,1,5621,FL,RyanW,278,,,,,20,100,
190,Cod Sales,1,4441,TX,Genki,275,,,,,130,90,
1003,Ced - Riverside,1,3584,MO,Guy,275,,,,,275,1400,
2,Big Dog Renewable Energy Llc,1,6026,CO,Genki,274,,,,,6164,14030,
994,"Skyfox Energy, Inc.",1,1987,TX,Genki,274,,,,,274,,
431,"Palmetto Clean Technology, Inc",1,1132,SC,RyanW,272,,,,,272,1090,
1932,Greenlight Solar,1,1875,CO,Genki,271,,,,,690,5600,
523,Neal Electric,1,224,ME,RyanW,270,,,,,310,200,
826,Volt Solar Solutions,1,9106,MD,RyanW,270,,,,,270,408,
1612,Palmetto Clean Technology,1,224,MA,RyanW,270,,,,,270,900,
2667,Innovative Solar Nature Coast,1,8618,FL,RyanW,270,,,,,60,900,
2719,Green Rack Contracting,1,1154,OH,Guy,270,,,,,,,
2811,Rose Services & Solutions,1,5621,FL,RyanW,270,,,,,,,
2812,R&K Solar Llc,1,5621,FL,RyanW,270,,,,,,,
554,Nj Solar Power,1,5887,NJ,RyanW,268,2921,,,57,28,1526,
1817,American Solar Repair-Cod,1,5887,NJ,RyanW,265,18590,30,,,71,260,
265,Dani Grant Llc Dba Sunbility,1,8618,FL,RyanW,265,,,,,80,540,
394,"Palmetto Clean Technology, Inc",1,4560,FL,RyanW,264,,,,,264,1160,
829,Lg Solar Llc,1,237,TX,Genki,264,,,,,24,320,
18,Sunergy Solar Llc,1,5888,FL,RyanW,263,,,,,,,
369,Accord Power,1,5887,NY,RyanW,262,102,,,,17,298,
1324,New England Clean Energy,1,224,NH,RyanW,262,,,,,362,724,
322,Green Leaf Solar & Electric,1,7492,CA,Genki,260,,,,,60,700,
456,603 Electric,1,224,NH,RyanW,260,,,,,260,780,
589,Ced - Visalia,1,2576,CA,Genki,260,,,,,,800,
2512,Energy Monster,4,0,MA,RyanW,260,,,,,500,700,
766,Empower Solar,1,2576,CA,Genki,260,,,,,,50,
920,Titan Solar Power,1,6058,NC,RyanW,260,,,,,200,300,
1000,Bracket Ut,1,5621,FL,RyanW,260,,,,,170,400,
1017,"Palmetto Clean Technology, Inc",1,1132,NC,RyanW,260,,,,,260,1040,
1070,Tephra Solar Llc,1,8018,FL,RyanW,260,,,,,340,700,
1251,Bay Area Solar Solutions,1,8018,FL,RyanW,260,,,,,260,600,
1378,Black 33 Dba Solq,1,4950,WI,Guy,260,,,,,300,300,
1471,Texas Energy Resources,1,3273,TX,Genki,260,,,,,60,240,
1214,Project Solar,1,5040,CA,Genki,260,,,,,340,485,
207,Isaksen Solar,1,4431,MA,RyanW,260,,,,,,200,
2443,Cod Solarface,1,8018,FL,RyanW,260,,,,,183,400,
2599,Elite Electrical Contracting,1,4984,CT,RyanW,260,,,,,,,
2674,Fal Solar Systems,3,0,NJ,RyanW,260,,,,,,,
2944,Insight Ventures Llc,4,0,MA,RyanW,260,,,,,500,1100,
2975,Lgcy Power,1,237,TX,Genki,260,,,,,,,
562,Cod Sales,1,8187,WA,Genki,259,137,,,,110,1141,
1638,Cod Sales,1,4664,MN,Guy,255,40,,,,203,935,
1823,American Solar Repair-Cod,1,5887,NY,RyanW,254,1025,10,,,66,72,
2205,Doherty  Services Llc,1,237,TX,Genki,253,,,,,51,240,
1878,Vital Energy,1,7953,CA,Genki,251,,,,,222,805,
1318,Sunnova,1,5621,FL,RyanW,250,,,,,199,2920,
3289,"Solarpark Usa, Inc.",1,5040,CA,Genki,250,,,,,,100,
558,Sunnova Energy Corp - Direct P,1,4560,FL,RyanW,249,,,30,,249,658,
341,Zenernet Llc,1,3584,MO,Guy,248,,,,,248,800,
1381,Palmetto Clean Technology Inc,1,1154,OH,Guy,248,,,,,233,904,
316,Nexus Energy Systems,1,6435,CA,Genki,246,,,,,460,2230,
3358,Lgcy Power,1,5944,PA,RyanW,246,,,,,,,
1076,Pacific Energy Network  Llc Db,1,6435,CA,Genki,245,,,,,145,1275,
965,Kps Solar - Horizons,1,4560,FL,RyanW,244,,,,,244,748,
1095,Rivertown Solar Llc,1,1670,NY,RyanW,244,,,,,220,720,
3314,"Golden State Solar Power, Inc",1,311,CA,Genki,244,,,,,,60,
39,Nu Look Solar,1,9106,MD,RyanW,242,6102,,,,110,7600,
724,Iq Power Llc,1,5621,FL,RyanW,242,,,,,400,1700,
2554,Mona Lee Inc,1,5621,FL,RyanW,242,,,,,,480,
1091,Fisher Renewables Llc,1,237,TX,Genki,241,,,,,73,,
147,Solcius Llc,1,4950,WI,Guy,240,,,,,,,
177,Ced - Wallingford,1,224,CT,RyanW,240,,,,,,,
345,Starry Solar,1,236,OK,Guy,240,,,,,288,864,
601,Baseline Solar Solutions,1,6408,VA,RyanW,240,,,,,300,400,
733,Solcius Llc,1,148,UT,Genki,240,,,,,,,
582,Ced - San Luis Obispo,1,5621,FL,RyanW,240,,,,,260,400,
106,Solcius,1,4441,TX,Genki,240,,,,,,,
862,Encor Solar,1,3584,TX,Genki,240,,,,,240,1300,
880,Sunergy Solutions,1,224,MA,RyanW,240,,,,,280,1120,
896,Blue Raven Solar,1,3584,KS,Guy,240,,,,,260,1100,
905,Green Solar Technologies,1,8460,PA,RyanW,240,,,,,300,500,
911,Strawberry Solar,1,960,MI,Guy,240,,,,,700,4000,
1041,Plug Pv Llc,1,1045,IL,Guy,240,,,,,,,
1200,Peregrine Renewable Energy Llc,1,4984,CT,RyanW,240,,,,,100,,
2481,Second Generation Energy,4,0,MA,RyanW,240,,,,,400,400,
1325,Sun Up Solar,1,224,MA,RyanW,240,,,,,240,740,
1175,Green Power Energy,1,4984,CT,RyanW,240,,,,,280,1080,
1355,Horizon Pwr,1,704,OR,Genki,240,,,,,,,
1594,Nys Essential Power,1,4250,NY,RyanW,240,,,,,200,600,
1140,Freedom Solar Tx,1,1132,VA,RyanW,240,,,,,200,,
1798,Builtmx Inc.,1,1132,FL,RyanW,240,,,,,240,,
1097,Visalia - Ced,1,2576,CA,Genki,240,,,,,,,
1798,Builtmx Inc.,1,5621,FL,RyanW,240,,,,,100,,
1394,Sunergy Solutions,1,224,NH,RyanW,240,,,,,240,3320,
2138,Amarillo Solar Pros,2,0,TX,Genki,240,,,,,,,
1345,Sunpower Corporation,1,6552,CA,Genki,240,,,,,200,200,
2097,Cod-Modern Era Solar,1,1987,TX,Genki,240,,,,,125,2700,
2378,Revival Roofing & Solar,1,8018,FL,RyanW,240,,,,,240,800,
2598,Energy Select Llc,2,0,MD,RyanW,240,,,,,,1000,
2769,Newport Solar *3,4,0,RI,RyanW,240,,,,,100,300,
2383,Savkat,1,4991,NH,RyanW,240,,,,,,1000,
2950,"81222 Mirasol Solar, Inc Dba M",6,0,FL,RyanW,240,,,,,,700,
2994,Sunwise Energy Llc,1,5944,PA,RyanW,240,,,,,,,
3121,4204602 Forever Solar Inc Dba ,6,0,CA,Genki,240,,,,,,,
3225,[Cod] Integrate Sun,1,6408,VA,RyanW,240,,,,,,456,
3290,Solarblocks Llc,3,0,NY,RyanW,240,,,,,,,
3379,"203712 Sundial Solar Services,",6,0,FL,RyanW,240,,,,,,,
3418,Sunrisesolar / Greenhome Make ,1,4950,IL,Guy,240,,,,,,,
3489,"Fullers Energy, Llc*",4,0,MA,RyanW,240,,,,,,200,
1001,Cdl Electric,1,3584,KS,Guy,238,,,,,268,900,
1548,Aloha Solar,1,7133,CA,Genki,238,,,,,188,876,
771,Sun Dial Solar,1,4991,NH,RyanW,237,,,,,24,1194,
358,Az Sun Services,1,8756,AZ,Genki,236,,,,,236,560,
146,Solar Bear,1,5621,FL,RyanW,236,,,,,402,2964,
2387,Ecocentrix Energy Solutions,1,6640,MO,Guy,235,,,,,172,486,
3445,Cosmo Solaris,1,8460,PA,RyanW,235,,,,,,790,
707,Daylight Electrical,1,1987,TX,Genki,234,,,,,234,400,
1810,Simple Solar,1,8018,FL,RyanW,234,,,,,104,8,
3012,Lgcy Power,1,4391,UT,Genki,234,,,,,,,
3575,Cosmo Solaris,1,9106,DC,RyanW,232,,,,,,928,
303,Peak Solar Designs,1,6026,CO,Genki,231,,,,,3008,18600,
293,Solar Energy Systems & Service,1,8018,FL,RyanW,230,,,,,80,460,
1712,E2 Solar Inc,1,4431,MA,RyanW,230,,,,,160,460,
983,"Sky Solar Energy, Inc",1,8018,FL,RyanW,228,,,,,228,600,
1236,"Cod-Southwest Energy, Llc",1,1987,TX,Genki,228,,,,,258,3700,
368,Sunnymac,1,5887,NJ,RyanW,227,2064,,,,3,200,
3440,Detach Reset Solar Llc,1,8018,FL,RyanW,226,,,,,,300,
162,Cod-Equisolar,1,8756,AZ,Genki,224,,,,,200,428,
1401,Black 33 Dba Solq,1,3584,MO,Guy,224,,,,,224,600,
2688,Yellowlite,1,6462,OH,Guy,222,,,116,,35,520,
522,Eastern Ct Solar,1,4984,CT,RyanW,221,,,,,200,920,
623,Equisolar,1,6435,CA,Genki,221,,,,,271,1093,
219,Rising Sun Epc,1,236,OK,Guy,220,,,,,220,660,
833,Solcius Llc,1,237,TX,Genki,220,,,,,75,200,
729,Excel Home Solar,1,4560,FL,RyanW,220,,,,,160,3440,
1028,"J&A Electric Construction, Llc",1,120,NY,RyanW,220,,,,,220,540,
2289,"Peregrine Renewable Energy, Ll",2,0,CT,RyanW,220,,,2000,,400,,
678,Celestar Solar,1,1045,IL,Guy,220,,,,,200,800,
1336,Cod-Certified Energy Consultin,1,1987,TX,Genki,220,,,,,250,500,
1439,"Greenbrilliance, Llc",1,6408,VA,RyanW,220,,,,,20,320,
1673,"United Solar, Llc",1,8064,WA,Genki,220,,,,,220,740,
1687,Freedom Solar,1,1132,NC,RyanW,220,,,,,1000,1100,
